index,name,description,content,URL
1026,경기청년 +4 Trade Manager 육성,무역 전문인력 양성을 위해 경기 청년들에게 체계적인 무역실무 교육 및 글로벌 인재로서 발판을 제공하는 사업입니다.,"무역실무, 마케팅, 외국어 등 무역전문교육
※별도의 사전 온라인 강좌(국제무역사 자격대비 과정 등) 제공
무역관련 기업 인턴, 취업알선 지원
수료증 발급, 성적우수자 도지사 상장 수여, 경기도 주최 수출상담회 현장실습 지원 등
※ 교육생 본인부담금 10만원(교육수료시 전액환급)",https://youth.gg.go.kr/site/main/archive/policy/youth_policy/94
1027,해운물류 인력 양성 지원,"해운물류기업과 해운물류 분야 취업을 희망하는 구직자가 참여하여 채용정보를 교류하고, 연계 취업을 지원하는 제도입니다.","해운 · 물류 이론 교육 112시간(주2회), 현장 교육 56시간(주1회)
구직활동지원금 지원
식비 및 교통비 지원
구인업체 정보 제공 및 해운 · 물류기업 취업 지원
교육비 전액 무료
수료증 발급(출석률 80% 이상)",https://youth.gg.go.kr/site/main/archive/policy/youth_policy/97
1028,LP가스 안전지킴이 사업,일정 교육을 이수한 지역청년에게 LP가스시설 점검 활동을 통한 일자리를 제공하여 실무경험을 갖춘 지역 인재양성 및 고용촉진 효과를 증진합니다.,"교육훈련
· 한국가스안전공사의 가스사용시설 안전관리자 양성교육
LP가스 점검 : 79개조(2인1조), 약20개소/1일 점검, 5개월간
· (법규사항) 수요자 정보, 시설구분, 완성검사 여부, 공급자 상호, 안전공급 계약여부 등
· (시설현황) 금속배관여부, 용기 및 연소기 현황(기준 적합 여부) 등",https://youth.gg.go.kr/site/main/archive/policy/youth_policy/98
1029,새로운 경기 징검다리 일자리 사업,공공·공익분야에서 취업취약계층을 위한 다양한 일자리의 일배움의 기회를 통해 민간일자리와의 연계를 촉진하는 사업입니다.,"경력형성
· 공공기관 또는 사회적경제조직 유기계약직(10개월) 근무
· 시급 : 경기도 생활임금(2020년 기준시급 10,364)
· 4대보험 가입
· 경력증명서 발급(유기계약직)
취업지원
· 징검다리매니저 1:1 매칭을 통한 전담상담
· 직장적응지원을 위한 멘토 배정
· 면접공가, 자격증 취득을 통한 구직활동 지원
· 교육비 및 자격증취득비 최대 40만원 지원
· 참여자 대상 기본교육, 취업직무역량 강화 교육 운영
네트워킹
· 간담회, 워크숍 등을 통한 참여자 간 네트워킹
· 온라인 커뮤니티를 통한 상시 소통채널 운영",https://youth.gg.go.kr/site/main/archive/policy/youth_policy/170
1030,대학교 노동인권 강좌 개설,노동 취약계층에 해당하는 대학생들을 위해 노동기본권 등 노동인권·법률 관련 교육과정을 제공합니다.,"노동 취약계층에 해당하는 대학생들을 대상으로 노동기본권 등 노동인권·법률 관련 강좌를 개설하여 제공
경기 10개 대학에 개설 예정
강사비, 교재비, 홍보비 등 대학별 최대 1500만원까지 지원",https://youth.gg.go.kr/site/main/archive/policy/youth_policy/340
1031,청년·청소년 노동법률 교육,"청년과 청소년이 노동현장에서 필요한 권리구제, 임금체불 등 실질적인 노동법률교육을 제공합니다.","청소년들의 올바른 노동에 대한 이해와 최저임금 보상, 주휴수당 지급, 근로계약서 작성 등 기초 노동법에 대한 교육과정 제공",https://youth.gg.go.kr/site/main/archive/policy/youth_policy/176
1032,창업기업 청년일자리 사업,"창업보육 활성화를 위한 창업기업 경제적 지원으로 창업성공 지원
ㅇ 미취업 청년의 창업기업 채용을 통한 일자리 창출 극대화","   - 기업 : 신규채용 청년 인건비 지원
    ? 인건비(월/1인): 2,000천원 (국?시비 1,800, 기업부담 200)
   - 청년 
    ? 기타교육비 지원 
    ? 장기근속 인센티브 지원 (2년 근속 시 3년차 인센티브 지원)
",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=40
1033,지역성장 도약기업 청년일자리 사업,"성장 잠재력이 높은 유망기업을 경제적으로 지원하여 성장 촉진 발판 마련
지역성장 도약기업과 미취업 청년을 연결하여 양질의 청년일자리 창출","ㅇ 지원내용 

  - 기업 : 신규채용 청년 인건비 지원

    ? 인건비(월/1인): 2,000천원 (국?시비 1,800, 기업부담 200)

  - 청년 

    ? 기타교육비 지원 

    ? 장기근속 인센티브 지원 (2년 근속 시 3년차 인센티브 지원)",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=41
1034,인천 스마트혁신기업 청년일자리 사업,"ㅇ 코로나19로 청년 취업난이 가중됨에 따라 변화하는 고용환경에
적응할 수 있도록 교육?훈련 및 일경험 제공
ㅇ 4차 산업분야 기업에 대한 디지털?비대면 일자리 지원을 통한
미래 일자리 수요 충족 및 산업 발전 도모","ㅇ 지원내용 

   - 기업 : 신규채용 청년 인건비 지원 (10개월)

    ? 인건비(월/1인): 2,000천원 (국?시비 1,800, 기업부담 200)

   - 청년 : 기타교육비 지원  ",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=42
1035,인천 청년 면접지원 (드림나래),청년 면접비용 부담 해소 및 청년 취업지원 내실화 도모,"면접용 정장 대여비 지원

   - 1인 15만원 (50,000원×3회) 이내",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=43
1037,구직청년을 위한 ‘드림체크카드’,"미취업상황이 지속되어 경제적 어려움을 겪고 있는 장기 미취업 청년
에게 취업활동비를 지원하여 취업을 장려하고 사회적 안전망 확충",구직활동에 관련된 직?간접비용(월 50만원 / 최대 6개월),http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=44
1038,대학일자리센터 운영 지원,"고용노동부와 시, 대학이 협업하여 청년 취·창업 지원역량 강화",청년진로지도 및 취?창업 원스톱 고용서비스 제공,http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=45
1039,지역대학 취업지원 사업지원,"ㅇ영상·빅데이터·AI를 통한 “영상기반 채용매칭” 프로젝트
ㅇ 취업관련 다양한 구직스킬 함양에 대한 코칭 실시
ㅇ 개인별 맞춤 진로 및 직업상담과 취·창업 관련 컨설팅","ㅇ영상·빅데이터·AI를 통한 “영상기반 채용매칭” 프로젝트
ㅇ 취업관련 다양한 구직스킬 함양에 대한 코칭 실시
ㅇ 개인별 맞춤 진로 및 직업상담과 취·창업 관련 컨설팅",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=46
1040,인천 재직청년 드림포인트 추진계획,"중소기업의 기피 및 채용 후 퇴사율의 주요 요인인 복리후생 불만요인
해소방안 마련",1년간 최대 120만원 상당의 복지포인트 제공,http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=48
1041,디지털 무역 전문인력 양성 지원사업,"글로벌 무역환경에 대응해 중소기업이 무역 분야 전문인력을 확보
할 수 있도록 청년 신규 채용시 국 시비로 인건비 및 교육비를
지원하여 디지털 무역 전문인력 양성 지원 추진","청년 신규 채용 시 인건비 및 교육비 지원

   - 1인당 최대 2년 연 24백만 원 내 인건비 지원(국50%, 시40%, 자부담 10%)

   - 무역협회 또는 KOTRA 등의 무역 분야 전문교육 제공(교육비 지원)",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=67
1042,청년의 목돈마련 지원을 위한 ‘드림For청년통장’,"중소·중견기업 청년재직자의 근로의욕을 고취시키고, 미래 설계와
자립을 위한 목돈 마련의 기회 제공","3년간 최대 1,000만원의 자산형성 지원 

  - 본인적립액 매월 10만원 360만원 + 시 지원 적립액 640만원",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=50
1043,청년창업 챌린지 지원사업,인천 지역 내 청년 창업 활성화를 위해 청년(예비) 창업자를 발굴하여 맞춤형 사업화 지원,인천 지역 내 청년 창업 활성화를 위해 청년(예비) 창업자를 발굴하여 맞춤형 사업화 지원,http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=51
1044,창업마을 드림촌 조성,"ㅇ 청년 창업 인프라가 부족한 인천지역에 창업과 주거가 복합된 창업지원 및
 통합기능의 인천 최초 창업허브공간 조성
ㅇ 우수기술과 혁신 아이디어에 기반한 지속성장 가능한 창업환경 조성","ㅇ 청년 창업 인프라가 부족한 인천지역에 창업과 주거가 복합된 창업지원 및
 통합기능의 인천 최초 창업허브공간 조성
ㅇ 우수기술과 혁신 아이디어에 기반한 지속성장 가능한 창업환경 조성",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=52
1045,인천 창업카페 운영," (예비)창업자, 창업에 관심있는 시민들이 모여 아이디어 공유 및
네트워크 공유 공간인 창업카페 운영으로 창업생태계 활성화 도모","? (소통공간 제공) 창업 아이디어 구상 및 소모임 등이 자유로운 공간
 ? (정보제공) 창업 관련 정보 및 교육 제공
 ? (네트워킹) 분야별 창업 명사특강, 전문가 상담 및 창업 모임 지원",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=53
1046,창업동아리 지원사업,"비즈니스 모델이 우수한 창업동아리를 선정, 아이디어 구체화 및사업화에 필요한 자금ㆍ행정 지원을 통한 성공 창업 도모","?창업동아리 사업 진행
?맞춤형 사업화지원 프로그램 운영",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=54
1047,청년창업 일자리 창출 특례보증 및 이차보전,"정부의 근로시간 단축, 최저임금 인상 여파로 청년층의 실업률 증가가 우려되는 상황속에서 다양한 아이디어와 사업 아이템을 갖춘 청년지원으로 청년 창업 활성화 유도 ","정부의 근로시간 단축, 최저임금 인상 여파로 청년층의 실업률 증가가 우려되는 상황속에서 다양한 아이디어와 사업 아이템을 갖춘 청년지원으로 청년 창업 활성화 유도 ",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=55
1049,청년후계농 영농정착지원사업,"ㅇ 창업자금, 기술·경영 교육과 컨설팅, 농지은행 매입비축 농지 임대
및 농지매매를 연계 지원하여 건실한 경영체로 성장을 유도
ㅇ 영농 초기 소득이 불안전한 청년 창업농에게 영농정착 지원금 지급","지원 금액 : 영농경력에 따라 차등 지급

   - 독립경영 1년차 월 100만원, 2년차 월 90만원, 3년차 월 80만원",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=57
1050,청년창업농 영농 스타트업 지원,농촌지역 고령화에 대응하여 청년농업인들을 새롭게 유입시키고 안정적으로 정착 할 수 있도록 지원하여 청년 농업인의 영농에 대한 동기부여,"시설설치, 농기계 장비 구입, 농작물 및 가공을 위한
포장재 제작 등",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=58
1051,인천관광기업지원센터 운영," ㅇ 관광기업 육성 및 지원을 위한 체계적이고 종합적인 기능?역할 수행

 ㅇ 관광산업 비즈니스 모델 구축 및 관광 인력 전문 역량 강화를 통한 일자리 창출","“(관광산업)민간 주도 + (센터)체계적 육성지원″을 통한 인천 관광기업 육성
관광산업 비즈니스 모델 구축 + 관광 인력 전문 역량 강화를 통한 일자리 창출",http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=59
1052,인천MICE지원센터 창업지원사업,"ㅇ 송도 국제회의복합지구의 마이스 핵심 인프라로서 지역 마이스산업
및 인재육성을 통한 창업시스템 구축
ㅇ MICE산업분야 우수 아이디어를 보유한 창업팀을 발굴하여 사업화
자금과 경영지원을 통해 인천의 MICE산업 활성화 도모",마이스창업지원사업,http://in2youth.kr/bbs/board.php?bo_table=intoyou_01&wr_id=60
1053,사람책 대여 프로그램,청년의 다양한 취?창업 분야 진출을 위한 취업 노하우 등 개인별 1:1 맞춤형 전약 지원,"취?창업 분야별 선배(전문가), 청년 매칭 멘토링 지원",https://www.chungbuk.go.kr/young/contents.do?key=1292
1054,청년이 직접 홍보해드림,우수기업의 홍보영상을 청년이 직접 제작 및 데이터 베이스화하여 청년의 진로?직업 탐색 등 사회진출 지원,"지역 청년친화 중소?중견기업 대상 청년이 홍보영상 기획?제작
팀별 영상물 제작 활동비 지원 및 우수 영상 선정?시상*
* 대상1팀(1,500천원), 최우수 2팀(각 1,000천원), 장려 3팀(각 800천원)",https://www.chungbuk.go.kr/young/contents.do?key=1292
1055,사회초년생 레벨업 지원,사회 초년생의 교육지원을 통한 역량 강화로 직장조기 정착 및 업무 능력 제고,"(비대면) 재직 청년의 역량 강화를 위한 인터넷 강의(외국어, 자격증 등) 직무관련 교육 등 기업의 청년역량강화 지원
(소규모) 충북 중소기업 재직 청년10명 이내(최소 5명) 대상 회계, 세무, 엑셀 등 기업 수요 맞춤 직무교육 강사 파견
더 자세한 정보를
알고 싶다면? 
시행기관 
충청북도 청년정책담당관 : 043-220-2874
충청북도기업진흥원 : 043-230-9781",https://www.chungbuk.go.kr/young/contents.do?key=1292
