description_word,total_cnt,money,interview,edu,job,consult,cnt_money,cnt_interview,cnt_edu,cnt_job,cnt_consult
국정운영,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
현지기구,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
무역인프라,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
원장,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
소공업체,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
강사료,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
도래,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
소자본창업교육,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
상처,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
국가브랜드,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
전공분야,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
단기간,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
채용지원사업,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
리빙베이비실버케어,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
마포청년나루,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
대여횟수,2.0,0,1,0,0,0,0.0,2.0,0.0,0.0,0.0
멘토데이,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
간접,5.0,1,0,0,0,0,5.0,0.0,0.0,0.0,0.0
연차유급휴가,2.0,1,0,0,0,1,2.0,0.0,0.0,0.0,1.0
창작자,7.0,0,0,1,0,1,0.0,0.0,7.0,0.0,7.0
기본역량,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
통합정기공채,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
릴레리,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
집중도,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
예방교육,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
일자리학교,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
강화서비스대상,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
대여점,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
독려,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
창업분야,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
유망중소기업,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
직업상담사,2.0,0,0,0,1,1,0.0,0.0,0.0,1.0,2.0
피아,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
유치강화,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
효율적,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
중식비,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
채용유지지원금,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
통영시,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
보은군일자리종합지원센터,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
취업지원상담,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
현장학습비,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
선정기업,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
레이저,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
전통공예,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
지역메카트,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
축적,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
식품가공실습교육,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
청년문화특화거리,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
도서용,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
청년해기인력,2.0,0,0,1,1,0,0.0,0.0,2.0,2.0,0.0
특화교육,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
임차료,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
주거지원금,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
노원형,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
퇴근,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
원활화,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
청년추가고용장려금,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
궁금증,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
긴급,4.0,1,0,1,0,0,4.0,0.0,1.0,0.0,0.0
건축전문기능사,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
서비스제공,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
전자상거래,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
평등,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
구인구직등록,1.0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
사전준비,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
장소제공,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
취업알선사업,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
차등적용,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
취업일,5.0,1,0,0,1,0,2.0,0.0,0.0,3.0,0.0
급여액,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
정장대여료,1.0,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0
트랜드,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
내트워킹,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
현장활동가,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
가계자원,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
이닝,2.0,0,1,0,0,1,0.0,2.0,0.0,0.0,2.0
명세서,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
연금활용법,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
미추홀,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
등컨설팅,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
공장등록,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
기업부담금,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
메이커,3.0,0,0,1,0,0,0.0,0.0,3.0,0.0,0.0
청년이용가능,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
특수지수당,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
추진충주중원문화재단,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
이력서용,2.0,0,1,0,0,1,0.0,1.0,0.0,0.0,2.0
전승,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
취업부담,4.0,0,1,0,0,0,0.0,4.0,0.0,0.0,0.0
사내벤처,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
체육회,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
재학,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
이주지원금,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
제주한라체육관,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
충북글로벌게임센터,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
관리사,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
키르키즈스탄,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
엑셀,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
주거정착,2.0,1,0,1,0,0,2.0,0.0,1.0,0.0,0.0
고용상황,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
청년취업자,4.0,1,0,0,1,0,4.0,0.0,0.0,2.0,0.0
심도,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
경제활성화,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
포토샵,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
민간공모,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
문화관련,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
세제,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
부산청춘,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
조기취업형,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
사회안정망,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
개방,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
인구유출,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
진로지도강화,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
유유기지,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
봉사활동경비,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
임금수준,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
이공계진,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
관광기업,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
퍼스널,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
청년기능인력,3.0,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0
유통,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
공공영역,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
청년자립도전,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
몽골,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
미용,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
방안,2.0,0,0,1,1,0,0.0,0.0,2.0,1.0,0.0
가이드북,2.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
문화예술,2.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
게임,4.0,0,0,1,0,0,0.0,0.0,4.0,0.0,0.0
평생능력개발,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
국민,7.0,1,0,1,0,0,7.0,0.0,6.0,0.0,0.0
지식관리,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
당년,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
시정,4.0,1,0,0,1,0,4.0,0.0,0.0,1.0,0.0
개요,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
용기,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
대전일자리지원센터,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
학사학위,3.0,1,0,1,0,0,3.0,0.0,1.0,0.0,0.0
수성구,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
한국사회,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
구두증명사진,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
창작지원금,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
간호인력,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
고용존,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
마을기반,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
어르신,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
공예업체,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
연수실시,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
크리에이터입문,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
공공일자리사업,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
청년뜨락,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
과소화,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
실패담,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
부스,6.0,0,1,0,0,1,0.0,2.0,0.0,0.0,6.0
초기기업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
청년공익활동가,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
웹툰영상,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
노인,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
생활정보,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
주거안정,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
용인청년,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
여성결혼,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
독해,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
개발충주체험관광센터,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
취득여건,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
여고생,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
정해진,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
고용촉진사업,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
사업일본어,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
이코노미,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
직업능력개발훈련,4.0,1,0,1,0,0,4.0,0.0,4.0,0.0,0.0
중식시간,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
취업사고,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
행사비용,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
성공지원,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
시설원예,1.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
전문대학생,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
성형기,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
미니취업박람회,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
기선발,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
드론방제단,2.0,0,0,0,1,0,0.0,0.0,0.0,2.0,0.0
묶음강좌,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
산지전용허가지,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
지급방법,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
익년,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
경남사회적경제,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
작품제작,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
시행기관,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
개발전문인력,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
첨단교육,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
면접용정장,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
수요증가,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
블록체인,5.0,0,0,1,0,0,0.0,0.0,5.0,0.0,0.0
청양사랑형,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
지역현신기관,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
역할모델,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
출향청년,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
차상위계층,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
퇴소,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
근로경험,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
단축,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
청년아트센터,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
거주지,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
경험공유,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
구조개혁평가,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
사업운영,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
기술창업,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
특강교육,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
일체,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
고정,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
귀부,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
광주대,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
기업정보,3.0,0,0,0,1,0,0.0,0.0,0.0,3.0,0.0
작품,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
간접적,2.0,1,0,1,0,0,2.0,0.0,1.0,0.0,0.0
무역이론,2.0,0,0,1,1,0,0.0,0.0,2.0,1.0,0.0
자활근로사업청년자립,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
크리머스,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
납입금,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
교육운영,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
융합확산,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
세액,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
여성인재,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
연소기,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
신진,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
지원제,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
여성벤처기업,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
창의,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
가공,2.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
금속배관여부,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
사회공헌활동,2.0,0,0,0,1,0,0.0,0.0,0.0,2.0,0.0
자영업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
연수업체,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
해외건설,4.0,1,0,1,0,0,4.0,0.0,4.0,0.0,0.0
생활비,4.0,1,0,1,0,0,4.0,0.0,4.0,0.0,0.0
키워드,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
도제방식,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
시작,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
저감,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
이력서사진,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
취득수당,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
자동,2.0,1,0,0,1,0,2.0,0.0,0.0,2.0,0.0
취업지원서비스강화,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
캄보디아,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
귀농어,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
지역발전지원,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
생산자,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
바이오,2.0,0,0,1,1,0,0.0,0.0,2.0,1.0,0.0
진로분야,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
인도네시아,2.0,1,0,1,0,0,2.0,0.0,2.0,0.0,0.0
중소기업탐방,2.0,0,0,0,1,1,0.0,0.0,0.0,2.0,2.0
능동적,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
귀국건강검진비,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
대사관,2.0,0,0,0,1,0,0.0,0.0,0.0,2.0,0.0
물재생분야,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
벨트,11.0,0,1,0,0,0,0.0,11.0,0.0,0.0,0.0
노동인권,3.0,1,0,1,0,0,3.0,0.0,3.0,0.0,0.0
출자,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
가입기간,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
고용조정,2.0,0,0,1,0,1,0.0,0.0,2.0,0.0,2.0
복지포인트,7.0,1,0,0,1,0,7.0,0.0,0.0,4.0,0.0
자리잡음,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
약정체결,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
성숙,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
주요업무,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
국제개발협력,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
보육도우미,2.0,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
농촌체험휴양마을,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
진로수업,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
상호협력,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
에듀타운,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
영농정착자금,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
직업정보탐색,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
청년농업,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
고용확대,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
실무지식,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
청년인턴제운영사업,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
근로활동,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
호남,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
실수,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
컨설팅지원,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
청년사회서비스사업단,2.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
세트,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
남성,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
부담경감,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
창의성,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
멤버십,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
도서,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
고창군,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
인사담당자,3.0,0,0,0,0,1,0.0,0.0,0.0,0.0,3.0
국토교통부,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
활동성,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
겨울방학,2.0,1,0,0,1,0,2.0,0.0,0.0,1.0,0.0
고도화,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
동체,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
취업지원컨설팅,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
금융전문가,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
현지주거비,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
적극적,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
법규,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
창업가,2.0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
여중고생,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
간식,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
현지교육비,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
학비,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
경력분석,1.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0
해당자,2.0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
합리,1.0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
지역특화청년무역전문가양성,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
취업준비패키지,2.0,0,1,0,0,0,0.0,2.0,0.0,0.0,0.0
현장실무형,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
마포캠프,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
취업사례,1.0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0
스토어,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
진로도움,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
청년면접정장,2.0,0,1,0,1,0,0.0,2.0,0.0,1.0,0.0
문화예술기관,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
전문컨설팅,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
청년옷장,3.0,0,1,0,0,1,0.0,3.0,0.0,0.0,2.0
업무적응,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
청년구직비용,1.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
세액공제,5.0,1,0,0,1,0,5.0,0.0,0.0,2.0,0.0
청년온라인플랫폼,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
문화공간,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
월차수당,5.0,1,0,0,1,0,5.0,0.0,0.0,2.0,0.0
담보종류,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
전문역량,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
예비청년,3.0,0,0,0,1,0,0.0,0.0,0.0,3.0,0.0
사회안전망,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
기업합동설명회,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
가정위탁,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
요리,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
웹툰,5.0,0,0,1,1,0,0.0,0.0,3.0,2.0,0.0
통합홍보,1.0,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
고양시민,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
출한,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
부안군,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
파티,2.0,0,1,0,0,1,0.0,2.0,0.0,0.0,2.0
상담실,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
취업영역,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
인턴사원,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
이동경,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
프로그램운영,3.0,0,0,0,1,1,0.0,0.0,0.0,2.0,3.0
근속수당,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
환급,1.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0
공동이용,1.0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0
식품,1.0,0,0,1,1,0,0.0,0.0,1.0,1.0,0.0
전시사업,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
역량강화워크숍,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
후방,1.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
지원사원,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
국제사회,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
유관기업,1.0,1,0,1,0,0,1.0,0.0,1.0,0.0,0.0
평생교육,4.0,1,0,1,0,0,3.0,0.0,4.0,0.0,0.0
